CaO+MgO,Al2O3,TiO2,Fe2O3*,MnO,MgO,CaO,Na2O,K2O,P2O5,S,Zn,Pb,Cu,As,Cd,Cr,Ni,Sc,V,Co,Ba,Sr,Li,Mo,Rb,Y,Zr,Nb,Cs,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Th,U,Type de roche
8.82E-05,3.81E-06,2.95E-07,2.83E-05,1.81E-07,3.73E-05,5.09E-05,3.43E-07,1.78E-06,9.53E-08,0.092448097,0.003932005,0.003039534,0.000475751,0.000186544,1.67E-05,3.60E-05,0.000197747,4.82E-06,4.66E-05,0.000154329,0.000757512,0.000182137,1.11E-05,1.73E-05,3.02E-05,2.72E-05,3.49E-05,4.74E-06,8.53E-07,2.43E-05,5.21E-05,5.53E-06,2.87E-05,5.30E-06,9.56E-07,7.78E-06,9.78E-07,5.20E-06,1.46E-06,3.03E-06,2.24E-07,2.91E-06,4.58E-07,1.61E-06,1.73E-07,3.10E-06,5.97E-06,Not_C1
8.82E-05,3.81E-06,2.95E-07,1.01E-05,8.90E-07,2.29E-05,5.09E-05,3.43E-07,1.78E-06,3.76E-08,0.018910996,0.003932005,0.003039534,0.000161925,0.000122337,1.67E-05,3.60E-05,4.74E-05,1.25E-05,4.66E-05,3.43E-05,0.000757512,0.000182137,1.11E-05,4.68E-05,3.02E-05,2.72E-05,3.49E-05,4.74E-06,8.53E-07,9.51E-06,1.84E-05,2.16E-06,1.77E-05,8.60E-06,9.56E-07,1.38E-05,3.59E-07,5.20E-06,5.57E-07,3.03E-06,2.24E-07,2.91E-06,4.58E-07,1.61E-06,1.73E-07,3.10E-06,5.97E-06,Not_C1
8.82E-05,3.81E-06,2.95E-07,4.65E-05,1.81E-07,2.29E-05,7.11E-05,3.43E-07,1.78E-06,3.76E-08,0.092448097,0.003932005,0.003039534,0.000161925,0.000122337,1.67E-05,3.60E-05,0.000348082,4.82E-06,0.00013389,,0.000757512,0.000182137,1.11E-05,4.68E-05,3.02E-05,5.80E-05,3.49E-05,4.74E-06,8.53E-07,2.43E-05,5.21E-05,8.91E-06,3.97E-05,1.19E-05,9.56E-07,4.79E-06,3.59E-07,1.48E-05,2.37E-06,6.62E-06,9.51E-07,4.71E-06,4.58E-07,1.61E-06,1.73E-07,3.10E-06,5.97E-06,Not_C1
0.000122873,3.81E-06,2.95E-07,1.01E-05,1.81E-07,5.17E-05,7.11E-05,3.43E-07,1.78E-06,9.53E-08,0.018910996,0.003932005,0.015170848,0.000161925,5.81E-05,1.67E-05,9.48E-05,0.000122579,4.82E-06,4.66E-05,9.43E-05,0.000757512,0.000182137,3.15E-05,4.68E-05,3.02E-05,1.17E-05,3.49E-05,4.74E-06,8.53E-07,9.51E-06,1.84E-05,2.16E-06,6.78E-06,1.99E-06,3.67E-07,1.80E-06,3.59E-07,2.00E-06,5.57E-07,1.23E-06,2.24E-07,1.11E-06,1.71E-07,1.61E-06,1.73E-07,3.10E-06,5.97E-06,Not_C1
5.34E-05,3.81E-06,2.95E-07,1.01E-05,1.81E-07,8.42E-06,3.06E-05,3.43E-07,1.78E-06,3.76E-08,0.018910996,0.035269192,0.027302162,0.000161925,0.000122337,0.00014693,3.60E-05,0.000122579,1.25E-05,4.66E-05,3.43E-05,0.000757512,8.07E-05,1.11E-05,4.68E-05,3.02E-05,1.17E-05,3.49E-05,4.74E-06,8.53E-07,9.51E-06,1.84E-05,2.16E-06,6.78E-06,1.99E-06,3.67E-07,1.80E-06,3.59E-07,2.00E-06,5.57E-07,1.23E-06,2.24E-07,1.11E-06,1.71E-07,1.61E-06,1.73E-07,3.10E-06,5.97E-06,Not_C1
0.000122873,3.81E-06,2.95E-07,1.01E-05,1.81E-07,5.17E-05,7.11E-05,3.43E-07,1.78E-06,3.76E-08,0.055679547,0.003932005,0.003039534,0.000789576,0.00031496,1.67E-05,9.48E-05,0.000122579,1.25E-05,4.66E-05,9.43E-05,0.000757512,8.07E-05,3.15E-05,4.68E-05,3.02E-05,1.17E-05,3.49E-05,4.74E-06,8.53E-07,9.51E-06,1.84E-05,2.16E-06,6.78E-06,1.99E-06,3.67E-07,1.80E-06,3.59E-07,2.00E-06,5.57E-07,1.23E-06,2.24E-07,1.11E-06,1.71E-07,1.61E-06,1.73E-07,3.10E-06,5.97E-06,Not_C1
0.000122873,3.81E-06,2.95E-07,1.01E-05,1.81E-07,5.17E-05,7.11E-05,3.43E-07,1.78E-06,1.53E-07,0.018910996,0.003932005,0.003039534,0.000161925,0.000122337,4.92E-05,3.60E-05,4.74E-05,1.25E-05,4.66E-05,9.43E-05,0.000757512,0.000182137,3.15E-05,4.68E-05,3.02E-05,1.17E-05,3.49E-05,4.74E-06,8.53E-07,9.51E-06,1.84E-05,2.16E-06,6.78E-06,1.99E-06,3.67E-07,1.80E-06,3.59E-07,2.00E-06,5.57E-07,1.23E-06,2.24E-07,1.11E-06,1.71E-07,1.61E-06,1.73E-07,3.10E-06,5.97E-06,Not_C1
0.000122873,3.81E-06,2.95E-07,1.01E-05,1.81E-07,5.17E-05,7.11E-05,3.43E-07,1.78E-06,3.76E-08,0.018910996,0.003932005,0.003039534,0.000161925,0.000122337,1.67E-05,3.60E-05,4.74E-05,4.82E-06,4.66E-05,9.43E-05,0.000757512,0.000182137,1.11E-05,4.68E-05,3.02E-05,1.17E-05,3.49E-05,4.74E-06,8.53E-07,9.51E-06,1.84E-05,2.16E-06,6.78E-06,1.99E-06,3.67E-07,1.80E-06,3.59E-07,2.00E-06,5.57E-07,1.23E-06,2.24E-07,1.11E-06,1.71E-07,1.61E-06,1.73E-07,3.10E-06,5.97E-06,Not_C1
0.000122873,3.81E-06,2.95E-07,1.01E-05,1.81E-07,5.17E-05,7.11E-05,3.43E-07,1.78E-06,3.76E-08,0.055679547,0.035269192,0.015170848,0.000161925,0.000186544,0.00014693,9.48E-05,0.000122579,1.25E-05,4.66E-05,9.43E-05,0.000757512,8.07E-05,3.15E-05,4.68E-05,3.02E-05,1.17E-05,3.49E-05,4.74E-06,8.53E-07,9.51E-06,1.84E-05,2.16E-06,6.78E-06,1.99E-06,3.67E-07,1.80E-06,3.59E-07,2.00E-06,5.57E-07,1.23E-06,2.24E-07,1.11E-06,1.71E-07,1.61E-06,1.73E-07,3.10E-06,5.97E-06,Not_C1
1.87E-05,3.81E-06,2.95E-07,4.65E-05,1.81E-07,8.42E-06,1.03E-05,3.43E-07,1.78E-06,1.53E-07,0.018910996,0.003932005,0.003039534,0.000161925,5.81E-05,1.67E-05,3.60E-05,4.74E-05,4.82E-06,0.00013389,3.43E-05,0.000757512,8.07E-05,3.15E-05,4.68E-05,0.00015043,1.17E-05,0.000102857,1.38E-05,8.53E-07,2.43E-05,5.21E-05,8.91E-06,2.87E-05,5.30E-06,9.56E-07,4.79E-06,3.59E-07,2.00E-06,5.57E-07,1.23E-06,2.24E-07,1.11E-06,1.71E-07,1.61E-06,1.17E-06,9.24E-06,5.97E-06,Not_C1
1.87E-05,1.89E-05,8.83E-07,1.01E-05,1.81E-07,8.42E-06,1.03E-05,3.43E-07,5.34E-06,1.53E-07,0.018910996,0.003932005,0.003039534,0.000161925,0.000250752,1.67E-05,9.48E-05,0.000348082,2.02E-05,4.66E-05,3.43E-05,0.000757512,8.07E-05,3.15E-05,0.000135272,9.03E-05,5.80E-05,0.000170844,1.38E-05,5.68E-06,5.39E-05,8.58E-05,1.23E-05,5.06E-05,1.19E-05,2.14E-06,1.08E-05,1.60E-06,1.16E-05,2.37E-06,6.62E-06,9.51E-07,6.50E-06,1.03E-06,4.78E-06,1.17E-06,9.24E-06,2.47E-05,Not_C1
1.87E-05,2.65E-05,1.47E-06,6.47E-05,1.81E-07,8.42E-06,1.03E-05,9.98E-07,1.24E-05,3.76E-08,0.018910996,0.003932005,0.003039534,0.000789576,0.00031496,1.67E-05,0.000212401,0.000122579,3.57E-05,4.66E-05,9.43E-05,0.000757512,8.07E-05,3.15E-05,4.68E-05,0.00015043,1.17E-05,0.000170844,1.38E-05,2.46E-06,2.43E-05,5.21E-05,5.53E-06,2.87E-05,5.30E-06,9.56E-07,4.79E-06,3.59E-07,5.20E-06,5.57E-07,3.03E-06,2.24E-07,2.91E-06,4.58E-07,4.78E-06,1.50E-06,9.24E-06,5.97E-06,Not_C1
1.87E-05,2.65E-05,1.47E-06,1.01E-05,1.81E-07,8.42E-06,1.03E-05,9.98E-07,1.24E-05,1.53E-07,0.092448097,0.003932005,0.003039534,0.000161925,5.81E-05,1.67E-05,0.000212401,0.000197747,3.57E-05,0.00013389,0.000154329,0.003759675,8.07E-05,7.24E-05,4.68E-05,0.000270644,2.72E-05,0.00030682,2.29E-05,8.53E-07,5.39E-05,8.58E-05,1.23E-05,3.97E-05,5.30E-06,1.55E-06,4.79E-06,9.78E-07,5.20E-06,5.57E-07,3.03E-06,5.88E-07,2.91E-06,4.58E-07,7.95E-06,1.50E-06,2.15E-05,5.97E-06,Not_C1
1.87E-05,1.14E-05,2.95E-07,1.01E-05,1.81E-07,8.42E-06,1.03E-05,9.98E-07,1.78E-06,2.11E-07,0.055679547,0.003932005,0.003039534,0.000161925,5.81E-05,1.67E-05,0.000271214,0.000122579,1.25E-05,0.000395802,0.000154329,0.002258594,8.07E-05,1.11E-05,1.73E-05,0.000270644,5.80E-05,3.49E-05,4.74E-06,4.07E-06,2.43E-05,1.84E-05,5.53E-06,1.77E-05,5.30E-06,2.72E-06,1.38E-05,1.60E-06,1.16E-05,2.37E-06,6.62E-06,9.51E-07,6.50E-06,1.03E-06,1.61E-06,1.17E-06,3.10E-06,1.53E-05,Not_C1
5.34E-05,1.89E-05,8.83E-07,1.01E-05,1.81E-07,3.73E-05,3.06E-05,1.65E-06,8.89E-06,2.11E-07,0.018910996,0.003932005,0.003039534,0.000161925,0.000122337,1.67E-05,0.000153589,4.74E-05,2.02E-05,0.00013389,3.43E-05,0.002258594,0.000384937,7.24E-05,4.68E-05,0.000210537,4.26E-05,0.000170844,1.38E-05,4.07E-06,5.39E-05,8.58E-05,1.23E-05,5.06E-05,8.60E-06,2.14E-06,1.08E-05,9.78E-07,8.41E-06,1.46E-06,4.82E-06,5.88E-07,2.91E-06,4.58E-07,4.78E-06,1.17E-06,1.54E-05,5.97E-06,Not_C1
1.87E-05,3.40E-05,2.95E-07,1.01E-05,1.81E-07,8.42E-06,1.03E-05,3.43E-07,8.89E-06,9.53E-08,0.018910996,0.003932005,0.003039534,0.000161925,0.000122337,1.67E-05,3.60E-05,4.74E-05,4.82E-06,4.66E-05,9.43E-05,0.005260757,0.000486337,3.15E-05,4.68E-05,0.000270644,1.17E-05,0.000102857,1.38E-05,2.46E-06,9.51E-06,1.84E-05,2.16E-06,6.78E-06,1.99E-06,9.56E-07,1.80E-06,3.59E-07,2.00E-06,5.57E-07,1.23E-06,2.24E-07,1.11E-06,1.71E-07,4.78E-06,8.35E-07,9.24E-06,5.97E-06,Not_C1
1.87E-05,3.40E-05,1.47E-06,1.01E-05,1.81E-07,8.42E-06,1.03E-05,3.43E-07,1.78E-06,2.11E-07,0.018910996,0.003932005,0.003039534,0.000789576,0.000122337,1.67E-05,0.000153589,4.74E-05,1.25E-05,0.000221194,3.43E-05,0.000757512,8.07E-05,1.11E-05,4.68E-05,9.03E-05,2.72E-05,3.49E-05,4.74E-06,2.46E-06,2.43E-05,1.84E-05,5.53E-06,1.77E-05,1.19E-05,2.14E-06,1.08E-05,9.78E-07,5.20E-06,1.46E-06,4.82E-06,5.88E-07,4.71E-06,7.45E-07,1.61E-06,5.04E-07,2.15E-05,5.97E-06,Not_C1
0.000122873,3.81E-06,2.95E-07,1.01E-05,1.81E-07,5.17E-05,7.11E-05,3.43E-07,5.34E-06,9.53E-08,0.018910996,0.003932005,0.003039534,0.000161925,0.000122337,1.67E-05,3.60E-05,4.74E-05,4.82E-06,4.66E-05,9.43E-05,0.000757512,8.07E-05,1.11E-05,4.68E-05,3.02E-05,1.17E-05,0.000102857,4.74E-06,8.53E-07,9.51E-06,1.84E-05,2.16E-06,6.78E-06,1.99E-06,3.67E-07,1.80E-06,3.59E-07,2.00E-06,5.57E-07,1.23E-06,2.24E-07,1.11E-06,1.71E-07,1.61E-06,5.04E-07,3.10E-06,5.97E-06,Not_C1
0.000136237,3.18E-07,1.08E-08,5.38E-07,5.97E-08,5.45E-05,8.04E-05,7.70E-08,8.05E-08,3.50E-07,0.003154387,3.80E-05,2.23E-05,1.11E-05,1.74E-05,8.03E-07,3.48E-05,2.42E-05,1.15E-06,3.65E-05,1.28E-05,2.14E-05,0.000185186,9.86E-06,3.03E-06,2.98E-06,6.83E-06,3.59E-06,5.92E-07,1.28E-07,5.40E-06,5.25E-06,9.31E-07,4.39E-06,8.00E-07,2.47E-07,1.02E-06,1.44E-07,8.13E-07,2.20E-07,5.95E-07,7.27E-08,2.91E-07,5.33E-08,1.03E-07,4.00E-08,4.59E-07,1.66E-05,R. carbonat̩es
