,CaO+MgO,Al2O3,TiO2,Fe2O3*,MnO,MgO,CaO,Na2O,K2O,P2O5,S,Zn,Pb,Cu,As,Cd,Cr,Ni,Sc,V,Co,Ba,Sr,Li,Mo,Rb,Y,Zr,Nb,Cs,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Th,U,Type de roche
46,0.00013438988896778218,4.81989007029897e-07,7.610726440163392e-09,5.346574287566403e-07,8.726634446346695e-08,5.597391529591654e-05,7.841597367186566e-05,6.013795162728102e-08,1.0059920963786255e-07,3.2432303969056497e-08,0.0006656370941836393,1.4363836762023189e-05,3.054899876170864e-05,7.886028026208809e-06,1.8468431272211933e-05,9.973108679957994e-07,1.6194521839535946e-05,1.0745188215144038e-05,1.0132148334003823e-06,1.6194521839535946e-05,1.9034368495614594e-05,1.8002675408402395e-05,0.00016279014996959613,5.9736662298531725e-06,3.285070618381669e-06,2.927756212454263e-06,7.104625138313301e-06,4.2826213372731614e-06,5.245453826150737e-07,2.9378702698002013e-07,3.663700310895485e-06,2.7708992029669807e-06,8.717446619803367e-07,2.3958263105423488e-06,5.201917803216539e-07,1.1206129623755588e-07,4.967666243286495e-07,7.670012215513959e-08,6.022047709390188e-07,1.5641825376987882e-07,4.968917535815529e-07,6.354225911563358e-08,3.145581428751291e-07,4.3616156226450243e-08,7.143947786576476e-08,2.6673989097225923e-08,2.0822135063354432e-07,7.495924110268809e-06,R. carbonatées
47,0.00013437310611734464,2.042357055669598e-07,3.744013924408977e-09,4.528401326441863e-07,9.453769510472778e-08,5.5961827337131944e-05,7.84112787802127e-05,6.357744533844262e-08,9.550032595386968e-08,4.6348810919576594e-07,0.0005031066257604463,5.439213848680104e-05,3.054899876170864e-05,4.9572581912021194e-06,1.8468431272211933e-05,9.973108679957994e-07,8.95060506744827e-06,1.0745188215144038e-05,1.0132148334003823e-06,1.8727419833430227e-05,1.9034368495614594e-05,1.1232320851565467e-05,0.00016901496399670784,5.722879178510002e-06,3.285070618381669e-06,4.092752352576168e-06,9.299021492952114e-06,2.6565992510231723e-06,2.3645941663217334e-07,3.4241267920309524e-07,3.999219910381649e-06,3.387834760065873e-06,8.75116043707478e-07,3.4771457436700113e-06,6.412509172852801e-07,1.8119734402383586e-07,8.194296562100755e-07,1.251516001532383e-07,9.182691902024019e-07,2.3064603414187074e-07,7.050140509769499e-07,8.571835464178497e-08,4.1065633516078696e-07,5.5215601070606064e-08,6.22564923403047e-08,1.273664317791293e-08,1.0032712660963624e-07,5.470661180805714e-06,R. carbonatées
48,0.0001341674488242092,1.9900261746132968e-07,7.293082877063762e-09,2.0440816129724833e-07,2.6555051370820375e-08,5.591935326291093e-05,7.824809556129828e-05,8.352150096817167e-08,9.271258026490201e-08,1.5192461438505462e-07,0.00040162992210067476,1.2006997382499246e-05,3.054899876170864e-05,3.6435026539997713e-06,9.5418366095544e-06,9.973108679957994e-07,6.127709008999615e-06,1.0745188215144038e-05,5.167149218399675e-07,1.160212865769348e-05,1.9034368495614594e-05,1.716089750033892e-05,0.00014663442044779077,7.214135254919545e-06,3.285070618381669e-06,1.7781608382665388e-06,5.625255642308446e-06,2.7820465247645243e-06,2.874903491299372e-07,1.423251483306073e-07,3.4697088386152408e-06,2.937021865294064e-06,7.071320889115289e-07,2.5902049061518116e-06,4.7603894671399224e-07,1.1022706168907351e-07,5.123420965172547e-07,7.50142181625354e-08,5.612603244128771e-07,1.348484566731573e-07,4.1066609763986043e-07,4.891804410814739e-08,2.2280734437083872e-07,2.9819189525917226e-08,6.718813883321537e-08,1.7088683845674793e-08,1.5114354228881007e-07,5.843519400001724e-06,R. carbonatées
49,0.00013400655017063213,5.488320696128264e-08,1.3407565620404228e-09,2.1202774263605275e-07,5.268636141363659e-08,5.6425855802518216e-05,7.758069436811391e-05,3.047862461026517e-08,2.066813815476579e-08,5.7396772185601576e-08,0.0010267205376664381,1.6907171412254222e-05,3.054899876170864e-05,6.408511543017398e-06,1.8468431272211933e-05,9.973108679957994e-07,1.0393752917369398e-05,1.0745188215144038e-05,1.0132148334003823e-06,1.160212865769348e-05,1.9034368495614594e-05,6.5189618297740866e-06,6.464914314603765e-05,7.792742209847865e-06,3.285070618381669e-06,7.239614048014346e-07,4.3896090121295905e-06,9.651336093361274e-07,3.4105932220251614e-07,7.990340769725921e-08,2.739387787124819e-06,1.565954604791353e-06,7.248624053325387e-07,1.2335038725065484e-06,3.737802889272618e-07,6.516309862034698e-08,2.4853262842079593e-07,4.3757258002186935e-08,3.6336540573119834e-07,9.324419467391683e-08,3.327989335668198e-07,3.884069204937469e-08,1.9904988877669545e-07,2.934068888421063e-08,2.481405359109236e-08,1.0563746490165085e-08,5.7968271651758756e-08,1.2905203794391983e-06,R. carbonatées
50,0.00013396270567588375,3.800420125131217e-07,1.3724917984688575e-08,9.04584424262941e-07,5.4299055313265576e-08,5.5957700776080414e-05,7.800500489980332e-05,6.186410018039115e-08,1.3327399369673162e-07,1.4805752927311723e-08,0.0010267205376664381,2.664326277857242e-05,1.9122506235623815e-05,4.3870139209945016e-06,2.0641387944270357e-05,9.973108679957994e-07,1.0918790203364095e-05,1.0745188215144038e-05,1.6378185305046143e-06,8.18909265252307e-06,1.9034368495614594e-05,3.4475105175139686e-05,0.00012697968071322978,2.9149270275052362e-06,3.285070618381669e-06,2.414956161753783e-06,9.942458078063658e-06,4.229054860386398e-06,5.022408084940515e-07,1.0251429343435094e-07,6.643944517259082e-06,6.447555631479921e-06,1.5823187053727284e-06,6.737353304270249e-06,1.2245262784815182e-06,3.195630166113816e-07,1.2400024782300352e-06,1.8671313252744778e-07,1.2605970024681938e-06,2.8800738657534744e-07,8.919200750750801e-07,1.1151386575219964e-07,5.86633621827737e-07,8.021521093299012e-08,1.0966699133991033e-07,2.965254424904486e-08,6.005296567348853e-07,4.937837404629684e-06,R. carbonatées
51,0.00013369426922210534,3.388607786599617e-08,1.5548864742609024e-10,4.188767543023371e-07,6.25630876750593e-08,5.530938001309868e-05,7.838488920900665e-05,6.766765332545933e-08,1.4612897570586032e-08,1.2349006917026782e-07,0.0007848740395909441,1.0902154118040067e-05,3.054899876170864e-05,8.997316781430837e-06,1.8468431272211933e-05,9.973108679957994e-07,1.1226381749803339e-05,7.051950990851194e-06,1.0132148334003823e-06,1.1753251651418659e-06,1.9034368495614594e-05,3.5960491923404356e-05,0.00017783075033136136,7.792742209847865e-06,3.285070618381669e-06,4.1486388820788446e-07,5.043254678790022e-06,1.7530323249404593e-06,1.7183026044634042e-06,5.797123785546597e-08,2.5777595317865933e-06,2.2195154958435555e-06,5.544602476405773e-07,1.7220096912125586e-06,3.798675741873781e-07,1.0248379835161685e-07,4.2111122388244944e-07,5.928407679357934e-08,4.59715000341392e-07,1.2237583424462276e-07,3.746713141601524e-07,4.235542015282116e-08,1.9115676989949034e-07,2.668203300157404e-08,2.965412741543242e-08,1.1894021155371179e-07,3.982125010024777e-08,2.9965357414759923e-06,R. carbonatées
52,0.00013362192756831374,1.2492672928244715e-07,3.5417058949614395e-09,7.537691247558452e-07,9.793820452496108e-08,5.6287278961785155e-05,7.73346486065286e-05,6.877018705458393e-08,2.2280024550425937e-08,3.564565630494682e-07,0.001904781157856886,3.7715672676837724e-06,3.054899876170864e-05,6.408511543017398e-06,1.8468431272211933e-05,9.973108679957994e-07,1.1594077156213079e-05,1.0745188215144038e-05,1.0132148334003823e-06,1.3968767658088044e-05,1.9034368495614594e-05,1.0739188575538089e-05,0.00020292428776904505,7.792742209847865e-06,3.285070618381669e-06,2.613989006889142e-07,1.0403885656964086e-05,2.9768811492673146e-06,1.8000541112741404e-07,7.19738723857392e-08,4.157131715812358e-06,3.5824888323416975e-06,8.999475966427403e-07,3.716990982664421e-06,6.951884503313661e-07,2.071396419590738e-07,8.954748966963461e-07,1.3856384867282064e-07,1.0641273763688861e-06,2.70785821430217e-07,8.411021994575124e-07,9.799054678592055e-08,4.6712382953171703e-07,6.380478447813901e-08,6.996339964445138e-08,1.1992399315121913e-08,7.772052097118986e-08,6.908142479678571e-06,R. carbonatées
53,0.00013361245714238704,9.31824991006303e-08,2.6848791421005088e-09,4.4398969482440716e-07,7.128850401778553e-08,5.5540457128716025e-05,7.807200001367101e-05,5.11744840957281e-08,1.985986246855248e-08,5.1118255011609255e-08,0.0002646384163010185,5.658697426251286e-06,3.0236306580936043e-05,3.520967287445245e-06,1.8468431272211933e-05,9.973108679957994e-07,1.3580873823003089e-05,1.0745188215144038e-05,1.0132148334003823e-06,5.0299532677789214e-06,1.9034368495614594e-05,3.2026969944265335e-05,0.00014843392093215595,7.792742209847865e-06,3.285070618381669e-06,3.7587213406537416e-07,8.50183991021792e-06,1.3640276662855996e-06,2.6438401463858586e-07,6.438913982806972e-08,5.086050815895658e-06,4.291309234664265e-06,1.1572315688363845e-06,3.571017552427223e-06,7.152814289565571e-07,1.8826430413539394e-07,6.952395306953674e-07,1.0250830626831828e-07,7.653332646924098e-07,1.869747993439502e-07,5.737868103742071e-07,6.766863345653591e-08,3.1886390020257354e-07,4.465164489050003e-08,3.120343572725674e-08,9.375611385374584e-09,7.408503835637692e-08,5.256273551908194e-06,R. carbonatées
54,0.0001335405163421471,4.4899763818104833e-07,1.3396040454549616e-08,8.32042427184854e-07,2.510486917585301e-07,5.5649123989744445e-05,7.789139235240265e-05,1.9144613710243336e-07,1.608556122350398e-07,2.4851301708126305e-07,0.001148949248467124,2.1286792476512637e-05,3.054899876170864e-05,6.408511543017398e-06,2.6281663074789287e-05,9.973108679957994e-07,4.08534401064384e-06,1.010585097369792e-05,6.82682485989168e-07,1.0858414344079678e-05,1.9034368495614594e-05,4.233706503661958e-05,0.00025857002315788155,7.929867742765516e-06,3.285070618381669e-06,3.554086501272843e-06,1.6250078829553662e-05,5.5084476295879064e-06,5.432339942433391e-07,2.210136491813864e-07,5.735864183492217e-06,7.047146132672466e-06,1.596771225749883e-06,6.6278018043531235e-06,1.3179162187961486e-06,3.3389265738126614e-07,1.5690739767289921e-06,2.3491810903634424e-07,1.689382735090617e-06,3.9603601169744764e-07,1.193766063716421e-06,1.39797333053195e-07,6.690375562087969e-07,9.264055170758331e-08,1.1668063058834295e-07,3.055179701470823e-08,4.364591814585109e-07,3.880476558122813e-06,R. carbonatées
55,0.00013293566623074414,6.476983901277526e-08,1.062350362098912e-08,7.153221772098829e-07,6.882562827594843e-08,5.5981843149221846e-05,7.695382308152228e-05,6.359080104247215e-08,2.9194620259349636e-08,7.207417506245275e-08,0.002257605309734513,1.003952802359882e-05,3.054899876170864e-05,6.657227138643067e-06,1.8468431272211933e-05,9.973108679957994e-07,1.782418879056047e-05,8.321533923303834e-06,1.0132148334003823e-06,7.033038348082596e-06,1.9034368495614594e-05,1.089315634218289e-05,0.00012656784660766959,7.792742209847865e-06,3.285070618381669e-06,4.7462034679851314e-07,5.838604314665029e-06,1.2229624566814462e-06,5.758142618279958e-07,5.723184090909625e-08,2.9494601643984496e-06,2.344796040590601e-06,6.060023369138293e-07,1.9081303239946216e-06,3.8393997995975976e-07,1.0917118602560003e-07,4.518132590370882e-07,6.780869270745444e-08,5.418126409672214e-07,1.3705545597683743e-07,4.271637274724027e-07,5.059416956410877e-08,2.462697519370126e-07,3.474863633974664e-08,3.114013027860643e-08,2.143542547711942e-08,2.8559237873807636e-08,3.138530541489518e-06,R. carbonatées
56,0.00013246552819601735,1.4373880516772655e-06,8.50897659293859e-08,5.125227310386578e-07,7.813864907698134e-08,5.4276465973410675e-05,7.818906222260666e-05,8.894312347458353e-08,5.765202926479145e-07,1.1200845468287946e-07,0.0010267205376664381,0.00010400932430802633,9.197131627645783e-05,5.551059443405899e-06,1.8468431272211933e-05,1.0712570855695594e-06,1.3745067992625801e-05,1.850353147801966e-05,1.773417411656516e-06,8.277895661219323e-06,1.9034368495614594e-05,2.9151418792298816e-05,0.00019657567520201414,1.684892621585359e-05,3.285070618381669e-06,1.1028446119697118e-05,2.7613014963712118e-05,1.6314330268356544e-05,2.396747194946472e-06,2.760022154341771e-07,1.3977630300406769e-05,1.8512949199014532e-05,2.737749387009255e-06,9.236562865550898e-06,2.166090318540536e-06,4.7111594354164565e-07,2.5320218646497515e-06,4.3691629982174366e-07,3.0297012737920705e-06,6.433593818639441e-07,2.0034962621214837e-06,2.7164364062912757e-07,1.5098200874018763e-06,2.1515030104605604e-07,3.9144626673706407e-07,1.1930869032855861e-07,1.8504884755862094e-06,1.1816602845721258e-06,R. carbonatées
57,0.00013238664856665767,6.611168510125974e-08,1.3881084308991823e-09,3.907516822525588e-07,3.884436855836814e-08,5.519827564281291e-05,7.718837292384477e-05,8.309661919349004e-08,1.049981485176091e-08,3.9488410884136274e-08,0.0005707488631630476,3.613374097722891e-06,3.054899876170864e-05,6.408511543017398e-06,1.8468431272211933e-05,9.973108679957994e-07,5.474809238974077e-06,1.0745188215144038e-05,1.0132148334003823e-06,1.160212865769348e-05,1.9034368495614594e-05,7.016515520669176e-06,0.00013949813940905952,7.792742209847865e-06,3.285070618381669e-06,2.854745600677756e-07,4.81617449812228e-06,1.6853505072493844e-06,1.8448986835393005e-07,5.400952523300059e-08,2.281399672498119e-06,1.4039327417007248e-06,4.978003009277346e-07,1.5773705642307994e-06,3.4782402093974285e-07,7.984287624942036e-08,3.4945899410255977e-07,5.389156858960686e-08,4.17820247817291e-07,1.0773144707143715e-07,3.2812829762384594e-07,3.782531365413082e-08,1.6738221420760192e-07,2.0997315686734183e-08,3.161918512095454e-08,1.1843034737462103e-08,4.696444145834257e-08,5.653427386446268e-06,R. carbonatées
58,0.00013211229766302467,8.063954664539386e-07,2.797635010294083e-08,7.335637926395083e-07,8.129079707012446e-08,5.514654707529819e-05,7.696575058772647e-05,7.95683208598284e-08,3.2958080173174854e-07,6.22497116600946e-07,0.0023877285108363125,2.724356854694502e-06,3.054899876170864e-05,3.4054460683681276e-06,2.164586657206491e-05,9.973108679957994e-07,1.6090732673039402e-05,1.1493380480742429e-05,8.981864005320935e-07,1.1237972025614822e-05,1.9034368495614594e-05,0.00012528636085526343,0.00015404535290263223,1.3635406057745981e-05,3.285070618381669e-06,9.332153404262681e-06,1.3644769277662827e-05,1.1781858526102465e-05,1.35953636576027e-06,3.8616334047107277e-07,7.841826271146339e-06,7.548507432294564e-06,1.954484948066968e-06,7.036774819833824e-06,1.4708420892976748e-06,3.119636541505332e-07,1.4387037259166836e-06,2.0257139876575676e-07,1.4124289049846826e-06,3.229008083866932e-07,9.375300249718037e-07,1.084775011842584e-07,5.006685531470915e-07,6.97182199263228e-08,2.69403966740348e-07,4.982163134608832e-08,6.863497818858051e-07,1.2454137101268675e-05,R. carbonatées
59,0.00013193165544123225,3.114574560483172e-08,1.062350362098912e-08,3.876712527716502e-07,8.018148373784478e-08,5.513027390481472e-05,7.680138153641754e-05,5.606109031835652e-08,5.341801099828995e-09,2.678815916248133e-08,0.0005068804673284608,0.00021412518318814384,4.484982317526116e-05,3.846560177032524e-06,1.8468431272211933e-05,1.602733407096885e-06,1.1325982743484654e-05,1.0745188215144038e-05,1.0132148334003823e-06,1.160212865769348e-05,1.9034368495614594e-05,1.2390197725796985e-05,0.0001394591761961903,7.792742209847865e-06,3.285070618381669e-06,7.087508073120195e-08,5.096626998089697e-06,5.702736404244268e-07,2.0622784787178398e-07,4.2780723043678503e-08,2.5135058332770137e-06,1.818620857842825e-06,5.792913880586184e-07,1.5966276422878745e-06,3.933484682574125e-07,8.430219273470691e-08,3.7073355354373947e-07,5.7000004117063284e-08,4.4983759449947534e-07,1.1254247212298692e-07,3.643650797470736e-07,4.4759989395596976e-08,1.9920894220740949e-07,2.8631669984899777e-08,1.1656943372763206e-08,1.4482680947112517e-08,1.4692383194732687e-08,4.2841414125337824e-06,R. carbonatées
60,0.00013177751846470354,7.068036114005955e-08,1.3528585611587492e-09,4.89227733014782e-07,5.7392782090630725e-08,5.5031657248988384e-05,7.674586121571514e-05,6.732076444631417e-08,2.6763402958090238e-08,3.4430511061495444e-08,0.0018018405511183385,5.646472013646436e-06,2.0980236740159742e-05,6.408511543017398e-06,1.8468431272211933e-05,9.973108679957994e-07,6.981092671417413e-06,1.0745188215144038e-05,1.0132148334003823e-06,3.0798938256253296e-06,1.9034368495614594e-05,1.0770388708211777e-05,0.00015586316020214583,7.792742209847865e-06,3.285070618381669e-06,5.230884175924375e-07,5.074421012231859e-06,1.3672709904814197e-06,1.7599004993536948e-07,7.182261572852485e-08,2.3770357100494583e-06,1.6458598462157901e-06,4.800486377682131e-07,1.5856989068877638e-06,3.41657224489411e-07,8.708348528134073e-08,3.641976280671344e-07,5.883468012637637e-08,4.5121951307870225e-07,1.1774259696128979e-07,3.773923226576209e-07,4.3788565147405735e-08,2.0990022255761251e-07,2.8042041689472448e-08,2.4840011547546042e-08,1.0164398176570354e-08,4.442392362194749e-08,4.716976591497758e-06,R. carbonatées
61,0.0001302809472470343,2.564964410997916e-06,1.062350362098912e-08,5.125227310386578e-07,7.813864907698134e-08,5.2699892976273354e-05,7.758105427076093e-05,9.812481542447196e-08,1.2144138952573066e-07,7.678677162358063e-08,0.0025465338101659934,1.4829138507299425e-05,3.054899876170864e-05,1.0704784359956772e-05,1.8468431272211933e-05,9.973108679957994e-07,2.386564478518501e-05,1.4041340524099146e-05,3.149801701066068e-06,1.631205235802937e-05,1.9732949247432005e-05,2.9151418792298816e-05,0.00018362180756663511,5.157296326491728e-06,1.5250842133600754e-06,3.0096357842955338e-06,1.1530825673817694e-05,4.803177311734547e-06,8.791847494867236e-07,3.2106554981145603e-07,8.366221322628035e-06,1.6933967312736193e-05,2.3402044973683045e-06,9.635793078381301e-06,2.4024383422177637e-06,5.136202675907623e-07,2.8548755021465327e-06,3.858475455876509e-07,2.1766261507741774e-06,3.986425989403914e-07,1.0835924971880272e-06,1.3252313039865862e-07,7.543005004877195e-07,1.0954461523628675e-07,1.0806968703961217e-07,6.46481064445205e-08,2.0563837061385317e-06,5.977694278850707e-07,R. carbonatées
62,0.00013008504316205683,1.277074032032876e-06,1.9147075213220186e-08,1.1519795894669715e-06,1.337138523048596e-07,5.736228949945529e-05,8.022119396063429e-05,9.150664630364036e-08,1.7063302716592177e-07,2.727985942791996e-07,0.0010267205376664381,1.561171529187352e-05,3.463635007703407e-05,6.587602406397496e-06,1.8468431272211933e-05,9.973108679957994e-07,2.2109076569416255e-05,1.1550864493409309e-05,1.1623057396493118e-06,2.5808962852461425e-05,1.9034368495614594e-05,8.050501346262014e-05,0.0001733611638298434,2.149814412706953e-05,3.285070618381669e-06,5.387505228908783e-06,1.0543685876266595e-05,6.233699139123769e-06,1.0056875713926852e-06,5.927347899823214e-07,5.934918604004377e-06,6.182154016535259e-06,1.3121054884116986e-06,5.269980655943427e-06,1.07331758347113e-06,2.617036229671105e-07,1.2335492451582121e-06,1.7754076388091244e-07,1.1322696310181168e-06,2.683509818879969e-07,8.064161602136622e-07,9.115393695990578e-08,4.484956790110762e-07,6.172207289203217e-08,1.8734999846444382e-07,3.5607711856052565e-08,3.2144573978230884e-07,7.908521784054946e-06,R. carbonatées
63,0.00012998017035600602,1.5236648542240873e-07,5.46379937339345e-09,6.67852571662119e-07,4.1297691752075314e-08,5.389773041228956e-05,7.608243994371645e-05,4.0470409836318635e-08,9.85865561832465e-08,1.0974275633750603e-07,0.0010267205376664381,8.838779573641164e-06,3.054899876170864e-05,4.289407734267037e-06,1.8468431272211933e-05,9.973108679957994e-07,4.289407734267037e-06,1.0745188215144038e-05,7.915907000510984e-07,1.160212865769348e-05,1.9034368495614594e-05,3.198728331290227e-05,5.3200354289641074e-05,7.792742209847865e-06,3.285070618381669e-06,1.3214992024105207e-06,6.907840129684696e-06,2.6687206995259645e-06,4.1114632966920446e-07,9.262038541664533e-08,3.4522978179100263e-06,3.483868891266374e-06,9.679922788781725e-07,2.760470867174035e-06,6.522850089225535e-07,1.2856110467429902e-07,6.208476083330439e-07,8.525820025588094e-08,5.687299526720914e-07,1.2690929200037647e-07,3.96102750415444e-07,4.287675529138846e-08,1.8653593953535837e-07,2.9509439177790734e-08,6.76339125023936e-08,1.7418813599157022e-08,1.3093326898261957e-07,3.281390473518542e-06,R. carbonatées
64,0.0001298007315461835,2.0228137440043982e-07,3.2495867798670335e-09,2.659587991353205e-07,4.2955668236694554e-08,5.476470796123178e-05,7.503602358495172e-05,6.673144403279749e-08,1.0044216876167885e-07,2.7922971244966268e-08,0.0005972902162493327,2.664326277857242e-05,3.054899876170864e-05,6.408511543017398e-06,1.8468431272211933e-05,9.973108679957994e-07,7.568264231988165e-06,1.0745188215144038e-05,9.137978294919043e-07,4.4848973226596534e-06,1.9034368495614594e-05,1.4099395958111283e-05,0.0001335041810522712,7.878002453334346e-06,3.285070618381669e-06,2.7774389773222597e-06,6.683162519842372e-06,2.20140440947786e-06,1.1036432758113418e-06,1.6850305826198897e-07,4.372053765682913e-06,3.7790960349138056e-06,8.934903955531671e-07,3.547288025303641e-06,5.903389087463949e-07,1.430120049261366e-07,6.353065095745222e-07,9.184031893357622e-08,6.599143134988273e-07,1.626729761918639e-07,5.221552420858046e-07,6.272549138823432e-08,3.187447098540781e-07,4.285560310870918e-08,4.7374906258175545e-08,9.555644752934986e-08,1.0652403566348702e-07,4.897861364695927e-06,R. carbonatées
65,0.0001279522994196294,4.022310183286596e-07,1.653237639388367e-08,2.3547593678043476e-07,5.327364793445889e-08,5.3723395804909525e-05,7.422890361471984e-05,5.449639066235239e-08,1.7249693912356115e-07,2.3362668359022444e-08,0.0008491474521035029,0.00017211790638945707,3.054899876170864e-05,4.690102333491632e-06,1.8468431272211933e-05,9.973108679957994e-07,8.229802207824939e-06,1.0745188215144038e-05,7.734244225418275e-07,1.026512963556659e-05,1.9034368495614594e-05,5.811567746177282e-05,0.00015639278969773135,1.4981779718115725e-06,3.285070618381669e-06,2.4542701094497608e-06,7.4443433129799845e-06,6.1037435816698185e-06,8.595988194061683e-07,1.175622593929911e-07,4.592432647471792e-06,4.057784378191998e-06,1.0679820906739212e-06,3.4740639596757435e-06,7.020552636356415e-07,1.6499282131692856e-07,6.911318246216344e-07,1.0525366432392613e-07,7.865801773197166e-07,1.873792811268415e-07,5.76382549491737e-07,7.935631277440133e-08,4.1407130828134886e-07,6.0305808526805e-08,1.3878257140297686e-07,4.471880412353162e-08,3.9098203556834883e-07,2.751452741336308e-06,R. carbonatées
66,0.00012706737080359372,5.797384584113393e-08,5.834044693748509e-10,4.919050446081107e-07,6.339530684815871e-08,5.28900614248402e-05,7.417730937875352e-05,6.36278365187484e-08,1.3374407148967867e-08,2.6260532368835576e-08,0.0004500995318198408,7.794450397839259e-06,1.6222449712631092e-05,4.496798306445725e-06,1.8468431272211933e-05,9.973108679957994e-07,6.1955887777696665e-06,1.0745188215144038e-05,5.506079704114655e-07,5.0963714139718225e-06,1.9034368495614594e-05,1.5144217407596662e-05,0.0001669711175608925,7.792742209847865e-06,3.285070618381669e-06,2.3151742078061956e-07,5.125646547165237e-06,1.7125045239596484e-06,1.5965751699445575e-07,4.459091931752753e-08,2.3795589382101137e-06,1.682287406163632e-06,4.985617395894012e-07,1.706210125963028e-06,3.4915064772595175e-07,8.249759821595563e-08,3.622969605203555e-07,5.816661379181914e-08,4.660041593565813e-07,1.2189655103822782e-07,3.95293192215324e-07,4.9188964366466144e-08,2.2473045159785808e-07,2.787361808633948e-08,3.176113399979497e-08,1.3806233480275163e-08,4.2325749861666474e-08,4.175281577942123e-06,R. carbonatées
67,0.00012605979047768223,1.0320456675422853e-07,2.618221844831167e-09,6.673411127698011e-07,7.942667028897779e-08,5.263714110394803e-05,7.34226493737342e-05,5.610068632106367e-08,4.176632230624906e-08,6.343140260460841e-08,0.0018008203775012619,7.201804216832364e-06,3.054899876170864e-05,8.217443273052312e-06,1.8468431272211933e-05,9.973108679957994e-07,4.8935336345142986e-06,1.0745188215144038e-05,1.0132148334003823e-06,5.078195281099744e-06,1.9034368495614594e-05,8.613542504978093e-06,0.0001642011361437779,1.587166852401902e-06,3.285070618381669e-06,1.3172082879313084e-06,6.04254087225856e-06,2.413749166287744e-06,2.3025848523220475e-07,1.3749846607138418e-07,2.963007311413696e-06,2.220763938555299e-06,6.065306906053744e-07,2.2228737826792416e-06,4.517645922479643e-07,1.1383640549167147e-07,5.028999208061517e-07,7.688241425749961e-08,5.970896883827604e-07,1.5260257146971152e-07,4.862019765676449e-07,5.90605957260639e-08,2.776173873347632e-07,3.601360220813149e-08,5.856280458214325e-08,1.9502296175198197e-08,7.499129979317052e-08,4.981039921776835e-06,R. carbonatées
68,0.0001237235887482025,7.295519218760283e-08,2.4963163441051052e-09,3.515202824488642e-07,2.9603419150020978e-08,5.170448677655501e-05,7.201910197164748e-05,5.2924374820959226e-08,1.1948783029819094e-08,1.1257982810892075e-08,0.0006983606139919169,4.369464666543097e-06,3.054899876170864e-05,5.352594216515293e-06,1.8468431272211933e-05,9.973108679957994e-07,2.698144431590362e-05,1.0745188215144038e-05,1.0132148334003823e-06,1.160212865769348e-05,1.9034368495614594e-05,8.820856795583877e-06,0.00016588672606530867,7.792742209847865e-06,3.285070618381669e-06,3.266168548958039e-07,5.088314254178829e-06,2.61397870155917e-06,3.834078919251092e-07,5.919480598856994e-08,2.841661740358621e-06,1.8396421143902338e-06,6.979594004057525e-07,1.4830524365129594e-06,4.0589595028434576e-07,7.701188923110932e-08,3.2777230320240484e-07,5.0983682691778485e-08,3.938421085405249e-07,9.877055238339542e-08,2.9882439687466653e-07,3.6663195160832824e-08,1.4986113575980352e-07,2.1016544742318263e-08,4.189519673426966e-08,1.1458419502948893e-08,8.324853604042906e-08,5.4007601786805946e-06,R. carbonatées
69,0.00012325468195841598,6.920635099867791e-07,3.086814512071022e-08,6.980566357133942e-07,4.324365039751084e-08,5.2911295675572604e-05,7.034338628284336e-05,4.808097149832256e-08,4.840539147591608e-07,3.697148563526658e-07,0.003249874861269851,0.00011639423875007964,0.00012383061332216173,7.522541869864137e-06,2.6216742283919234e-05,9.973108679957994e-07,1.2309613968868588e-05,2.448245444919419e-05,1.2487419503974466e-06,2.9543073525284614e-05,1.9034368495614594e-05,1.8065042366757367e-05,0.00015785028312745818,5.481881420802812e-06,3.285070618381669e-06,4.701519859151072e-06,2.120133082550524e-05,7.419709625820986e-06,6.924613397946924e-07,3.0683948179407193e-07,8.072169502820166e-06,9.48183708313583e-06,1.6511259782889364e-06,6.423764323698995e-06,1.3810030022034258e-06,4.7412311222765617e-07,1.9043431473906148e-06,3.0582041417661155e-07,2.20003882459161e-06,5.19004522697183e-07,1.6769773709490139e-06,2.3050553527800677e-07,1.3441886145016146e-06,2.1260770627750365e-07,1.7808939738735593e-07,4.6053598496831385e-08,5.848652302497345e-07,1.3839427431536653e-06,R. carbonatées
